id,alpha,beta,eta,eta_r,shape,characteristic_time,peak_amplitude,tau,X^2,bic
1.0,0.16439226243087476,0.17108725243614653,0.3167328044038009,0.7134729427511055,3.3518655692545987,0.7428937974731196,0.03323747239888719,0.1809676832650412,444.1075355057127,2618.304841589243
2.0,0.24870968918545988,0.3052360197953137,0.3606892160968993,-1.6972140345250049,3.199973733059643,0.3718399713419365,0.07143197314180874,0.19190711014053158,51.414159289012545,2150.3994197403094
3.0,0.09156807058131591,0.2502511043806219,0.0888754853867042,0.292483714003835,1.7001579381379175,0.5632884251344138,0.3044861787096484,0.2651221007594482,45.62876240988376,2083.7114789733837
4.0,0.13483264651762647,0.23376254945129638,0.05383568865040966,-1.7811144191646662,2.508876317071907,0.5158875634378779,0.03776406767434565,0.2460677293660763,9.04583952609115,2009.262114662715
5.0,0.1389035872816664,0.21383622845686134,0.11220046086303981,-0.8772082764007549,4.163219734780942,0.16338183289183983,0.017764256608031798,0.2341104183415567,38.28013137301467,2050.8440252156443
7.0,0.17439880035279967,0.3927429850135523,0.30615467334144,1.393967353240868,1.6646380187027328,0.9431592683314323,0.12960880346735004,0.27365089091542205,31.753524530077964,2032.679993581908
8.0,0.29699205398656364,0.5804154229382888,0.899949400022396,4.909383004188617,2.627443703074184,0.5180432244177344,0.3075727859058685,0.30707609951874687,50.38397294628251,2241.090925919019
9.0,0.11598033837657191,0.2582887997563651,0.1643643800564032,-0.9708260396127993,2.499036874800998,0.8975726933855439,0.1115339260530312,0.28437185626011546,63.29481297264021,2138.572602543654
10.0,0.11943150516259245,0.35335351406335813,0.22428388495853757,0.48344493429528734,2.4374247825699173,0.43026218309667924,0.1251703454954814,0.2611953303708584,51.68427925357649,2088.8138753513304
11.0,0.13068065436733228,0.0935616097205973,-0.11418069299122502,-2.7409164069781475,4.242637512366988,0.6607940458752555,0.1349468603559592,0.2020034027192907,38.32386692253621,1994.022794783401
12.0,0.2718651422979717,0.31273197461712815,0.22680864330900352,-0.5967570972669217,2.3738512327202477,0.6207914230440933,0.04154552619759197,0.24641434034067922,26.933616591973426,2007.8741735026179
13.0,0.14172386810487148,0.24905940044814923,0.18035288328041887,0.21814225618506655,4.398406332870152,0.9593443019817698,0.25540158879577746,0.2578723821968317,35.86560414753632,2048.5445568996156
14.0,0.12660524981161383,0.1374534956129007,0.05961170113601644,0.020744469522133713,4.014271631161635,0.8454359934761446,0.1692435721170799,0.1666336302764048,46.038260362032055,2060.09337226519
15.0,0.15702859023642593,0.2745436547706834,0.17859652126024517,-1.5781698479135247,3.7622443569344184,0.8171166297834982,0.18419493657268105,0.23775373512667236,30.96987174894636,2113.610017392187
16.0,0.10909274141843696,0.29654613932624296,0.010863891709435025,4.513112029877946,2.956662208732732,0.26997140308878115,0.07712365396869592,0.31760173802374325,22.46118025008763,1904.353989357576
18.0,0.1298011575343717,0.1933245864131259,-0.02713698496828476,-3.62164298695548,3.588063573172325,0.20135599257976822,0.01813620911476549,0.24198990704218928,20.271993483494914,1996.6086706259093
19.0,0.11164371778632955,0.47382420238715306,0.2158597619673579,2.182045443468088,2.167718435481771,0.5122552520967045,0.21017833082894105,0.3089960121031621,45.06472349553248,1959.3659262213641
20.0,0.13989613837238613,0.06132187566905062,-0.215930133660579,-4.38634287625397,3.8222693047580236,0.6591143181100496,0.09522469180238871,0.16670964074660793,35.46268486000846,2037.5731484342525
21.0,0.17818553124749245,0.4437509120572409,0.4108477183692376,-0.22695573630334587,1.980832265507944,0.6857724085482909,0.18143897232026662,0.28168766373801407,10.858523401391304,2229.340853257493
22.0,0.11413397717477175,0.11156251705527753,-0.0490661018009978,-2.627799852055397,4.03449020288862,0.6076482183531747,0.10673088661768478,0.2274186105307585,34.92962208312509,2074.6123516366997
23.0,0.15066214509337827,0.30708639686656775,0.2786245304081407,0.2282615906886587,2.827692450086751,0.9644253779435478,0.19525749582173274,0.24102472200781042,55.325817454109014,2139.6260570654936
24.0,0.12597244132859253,0.19999129124518322,0.08974616682566405,-0.9555517959358051,2.8915698593832975,0.7375445258519396,0.03821910086392383,0.21376119079133282,37.803153725356715,2059.0516780598864
25.0,0.16262310705304778,0.32562409040124973,0.19781924031814935,-0.8905328818478458,1.7945769147788275,0.559609183475522,0.20810024936741076,0.2842964012279629,21.8452132531511,2086.266712937963
26.0,0.1319191169904136,0.4101557086520593,0.2905427218395267,2.0570558023836183,2.571239153949374,0.4126435039359613,0.07298179839161265,0.3396086988177572,26.211809769386065,1997.7951991017874
27.0,0.2697934136825318,0.28466069516931525,0.2974102253438773,-1.6472529499305448,4.473268429586585,0.4581593078852248,0.06444780738024342,0.29267034455517127,36.56442774907836,2068.284386742649
28.0,0.11509701011158643,0.24770267453390404,0.3063834581383933,1.5014628332993318,3.804810193536966,0.5108429803098405,0.15957159671928986,0.2518446855367659,31.681383699549542,2176.699668778631
29.0,0.12483846098592975,0.3484417031668598,0.25118423288212055,1.1524117097227404,2.0754628574655385,0.9608792642955735,0.13620492680337676,0.24777954582547748,55.161744315903775,2102.489372401042
30.0,0.11300675124018063,0.38108626575317406,0.1711258176664192,-0.7522842342838715,3.1385560411015936,0.282660015125617,0.09114748210939191,0.3065559305102205,63.262102573049354,2003.0207853634479
31.0,0.13429679867342892,0.3498477532846124,0.21551598140580985,0.36092433561063286,3.280286976692413,0.19803342082187436,0.07298516848743236,0.31029375553715643,49.033790121722014,1981.501032720619
32.0,0.10282494588526009,0.3232900804634485,-0.06662175528569414,-2.8317006769270763,3.0882219147053513,0.37116424587623187,0.061823716457542394,0.2868884507833192,53.65148456508955,1941.4197651194422
33.0,0.3680461494435997,0.3563488818368619,0.5161545992983836,-1.2213077671036132,2.2021459367011644,0.6455515365890518,0.2994281352054624,0.3317980961992823,41.23181200914632,2306.1147676148894
34.0,0.11828851837020173,0.38340823283087394,0.2529408604628054,1.4492007697481968,3.175929065174199,0.5357047131828461,0.14400029816401982,0.31990513986843205,62.2050073611177,2019.648323325146
35.0,0.12253142657002594,0.2633253465385312,-0.021792495723848004,4.254368466936361,3.5655153014254015,0.9581463119283129,0.17074333729327765,0.23346762741141786,37.74589007990082,1930.8690094238416
36.0,0.14074114801008042,0.19111090868824043,0.19521553379652956,-2.5440553792453025,3.334205596943483,0.9392008903088028,0.06030273505540765,0.210412729952588,106.03636190998603,2240.7191805917523
38.0,0.10214641953104962,0.34505299110307835,0.17312083997734296,1.2835702489323952,4.345502668417729,0.21286428144660652,0.05465557363561657,0.2855643416147248,38.28325826465058,2072.214005845466
39.0,0.15405560280662614,0.13306255890151292,-0.037746169387392614,-3.970700705927968,4.038738477563857,0.653448792828861,0.05309799461956738,0.18804509418089316,46.427898664269485,2038.2058674593657
40.0,0.14037733572637648,0.09908562973793972,-0.04189976714658694,-3.5404655633552693,3.9718785369536977,0.5537643896971736,0.08330092746789469,0.18501231391887046,33.29572195866754,2055.978292148304
41.0,0.1436876091884533,0.21294217637050705,0.02342652824875535,-2.106990151294035,3.9647650321180175,0.5329404263203629,0.04773818401262528,0.2690553641110329,31.1286002428347,1989.0269740531692
42.0,0.14138026304304063,0.2005738594523797,0.1815026659574137,-1.981323197456677,1.913282993504098,0.9483839289212601,0.05805649965092799,0.27436562948765364,44.08508684713712,2120.3258870056457
43.0,0.12465349431790726,0.14412606110867388,-0.05108031585258277,-2.6484727909230275,3.226883813335397,0.7904745257838993,0.15605768044978482,0.24197869947018114,39.77916093453222,2052.4744626356915
44.0,0.09696698689976538,0.26511324206119846,0.1587915268348965,0.6595946983812206,2.535905158533479,0.757314683551277,0.07696694785766595,0.24353973999210965,40.746035975862746,2061.0722875572696
45.0,0.13159118649617463,0.2282837991113147,0.050926374416195186,-2.38730538820119,1.9733949242959183,0.43082436774311894,0.09588710704474077,0.24570489825119834,29.931607410188608,1990.8922046071357
46.0,0.15717007180179163,0.4785508594560346,0.45327844614934065,3.5141516778471127,2.595604317387356,0.31299827846534656,0.2827673929759069,0.3031084986398873,39.64569327810549,2118.3653002112756
47.0,0.11271843401856951,0.1929266026558829,0.0369522158986233,-3.3414284357153203,3.840981883352159,0.6931350651555496,0.12066670966681377,0.24301795189447484,44.52029688198311,2081.631060273634
48.0,0.1449632672288329,0.28300259876178097,0.11952109480453244,-0.34754924720256375,2.225792467076312,0.3435999754184113,0.05641240452429022,0.26267403122165334,30.880403533864968,1955.4156037882244
49.0,0.09757105828842635,0.5073461389039117,0.3087750468300723,4.861456492954986,3.0306374914897507,0.4732982827059725,0.05890480369306364,0.277322716321652,65.38757319578907,2136.233795665696
50.0,0.13885072117912695,0.2504209887385842,0.24943598660708588,-0.8327122087545069,3.8611756314482846,0.8076192816526523,0.26708019769776836,0.20155139283088247,44.90661722700266,2180.246304914547
51.0,0.13131590297317636,0.08568755715434218,-0.13496413561373988,-3.7423511862636447,4.225282313629172,0.9239974115940872,0.37979657153223023,0.17843734813899711,21.67483882562011,1993.9820603177632
52.0,0.13539536715195372,0.35288852221556666,0.23617823104543256,-1.2143079591076127,3.539879382759528,0.18157909974354436,0.15458857548898214,0.31489597318351464,42.987691369790745,2063.625071406346
53.0,0.11369367691578448,0.38563366263424886,0.18548794999909535,0.6695220171999161,2.2456529694562457,0.4746183441678685,0.13050530740306646,0.3165004591332677,32.072352271953356,1960.3127660347163
54.0,0.10642012603186773,0.2631386995929498,0.1421274616885757,-4.7771838737366465,3.448691847622194,0.8760529008280531,0.14340910128969775,0.2940668692290069,67.92505641094856,2151.3268741532384
55.0,0.10605309849449623,0.27550480794118687,0.08833646477078272,-1.1728017219022484,3.7731274247000437,0.9396070304534057,0.3436853809225169,0.28912813225880873,29.926131593146803,2035.0677731704623
56.0,0.11076175307233048,0.2034058020850419,0.15265347409681862,-2.4927335175763634,2.951340541768883,0.30331387124258696,0.028304181623502678,0.2826416791472495,58.7981843585298,2180.0147820547695
57.0,0.16037166953800672,0.06692162434228366,-0.10432034134683443,-3.0220271912923433,4.463383311681913,0.7002457977433892,0.2383199814854128,0.15751228886606267,37.42634590531219,2094.606529868033
58.0,0.11524883618901059,0.4875963174243164,0.25616210583331833,0.40721462232581995,2.7051904783253535,0.6089560307816065,0.13157930988747724,0.28374586170127464,36.55613868589857,2064.641675165089
59.0,0.11990335046267746,0.19994410842148425,-0.013400252476308383,-1.899049826564374,2.445238558325972,0.6350763676755948,0.059103840518652695,0.27870973679800143,24.885452290192536,1941.5311441247316
60.0,0.14218552478774138,0.25460182374820395,0.07741714232122088,-2.779140869726238,3.2696834663965477,0.5036945574737953,0.05093314412799399,0.2818823820387534,29.44965722485565,2056.176258099993
61.0,0.15805350189930173,0.09766354122927667,-0.15897141109711188,-4.1978616052949675,3.539084324038962,0.615826744271791,0.05613447146290654,0.15521423412481533,20.4153301626269,2003.669332824072
62.0,0.12968356227640981,0.2875184543640107,0.33675650758849884,-1.5534145725232418,1.7194213403680334,0.8472642715578622,0.2684999987887226,0.29825027615433763,54.84443345857948,2203.051449354905
63.0,0.08789550090439546,0.22371915987041013,-0.043364622264267516,-2.4845797243131145,2.4349205521388453,0.40940970273704785,0.1328932140548589,0.2978997892727008,30.290489944747677,1987.1044952858085
64.0,0.1977613853508796,0.28572264235869943,0.10436278258001419,2.0320669418080106,2.1563485378500094,0.6083870273769245,0.0508837923396393,0.2434059251265478,18.06435927758494,1867.9621251645203
65.0,0.12068077807331537,0.3845861958074967,0.22267914926681387,3.956081514043781,3.277633358535452,0.22437183974743785,0.12539175391945695,0.32984276515450606,47.650425985938774,2002.3999052736792
66.0,0.1269116617142942,0.2722918332298272,-0.0568800387337699,2.5128114655128275,3.0407437238488395,0.8090810830217379,0.08573159591921851,0.22015728920085342,41.784802539604755,1918.212253003795
67.0,0.14363894658777876,0.3288365699158911,0.046884910740904395,-0.5568778268106811,2.4555903438029225,0.503964904854689,0.030640737640290905,0.29205626314033944,30.086924839140824,1928.9569516337622
68.0,0.127673658105954,0.34524112627641906,0.23085326824353336,-1.695954168642182,3.7983387308580534,0.5768005139018477,0.20188179785665458,0.23470737357886828,119.39176945602361,2263.284469488325
69.0,0.10368204364009317,0.4077943512503857,0.2222106901473886,2.005222394162635,3.715400813017381,0.6697718247782032,0.15528162018855163,0.28270057527560283,33.78387852421722,2071.8864986652256
70.0,0.3441407166784624,0.7030024474854699,0.017317874548813172,-3.660528113119368,2.2371063469599384,0.9017214477879938,0.06632159973250348,0.2919983256722157,86.07461627006508,1974.0385159846041
71.0,0.10070112122913448,0.3186776593064391,0.1692660669311865,1.138786866506346,2.592049297442764,0.891649239450124,0.07437323604322663,0.2797016791087698,26.60396594845475,2062.9404232849583
72.0,0.12206829847369839,0.46618667577531453,0.3017543074061477,2.4346705842301795,2.1831973935902953,0.5699913274280238,0.25386151881790314,0.30756407526329843,55.88363555009246,2055.649176868321
73.0,0.13145425952414114,0.1747177128648273,0.04039656138296466,-3.154492382798904,2.252287172609494,0.5771974809265437,0.10975566560228281,0.25240434469522594,22.458227835415833,1982.8206756453674
74.0,0.15583918166509736,0.17731743377755482,0.24783907844700845,1.3936413426641736,1.7131793379882956,0.8675819471703099,0.19597156135303517,0.24810986143967478,486.4412326802102,2543.573438088118
76.0,0.10225884222460598,0.4647789174506167,0.2663258197098384,1.6267938591395015,2.394811695828107,0.7982394336359903,0.12546424880348384,0.3025258073371762,43.20012190304625,1972.6075655386621
77.0,0.09922363162249292,0.2759783956457342,0.11299327427258521,0.380596724743264,3.9367912190330427,0.14252823912883616,0.13032763531044367,0.3062927067200982,57.03710488880435,2054.678987625178
79.0,0.13761161405014694,0.23319202260817873,0.2690664096890476,0.26920715903146597,3.5037183240380734,0.8693914952304651,0.16332979936432587,0.21559823025062866,29.577169919186037,2205.9340679292045
80.0,0.12515483782386183,0.2620621443737977,0.35444183258069595,-0.9142007034556465,1.9550834375165704,0.7884822224721102,0.11697599460831828,0.24686163096439745,37.5795223956671,2230.120187163945
81.0,0.15836576201584454,0.19942920000670283,0.16589718645937412,-4.453656776996495,3.4530228324825614,0.8243565633830026,0.23261551897078395,0.236841347836372,43.90544951829579,2123.083698031176
82.0,0.3635973065173872,0.25545422637584575,0.446528084904557,-0.5258279966169804,3.998531718088628,0.8642649166155195,0.2573116872099263,0.15151003489456613,27.27317147261649,2219.0593733084593
83.0,0.10786977095780098,0.382972949753521,0.03613234430062007,4.929126580687722,3.0175558918660172,0.34502497863582626,0.0360299510017858,0.325404726791896,48.58695048045847,1928.0674092467016
85.0,0.3100343354828451,0.585241988089661,-0.26901728797462665,-2.0418746842425293,3.101470645562612,0.5870550283741044,0.017977159697083328,0.18603165852882453,150.66868741768448,2075.3241910903107
86.0,0.15669254433448843,0.38354643911882524,0.13531720152036297,1.6880036644460417,2.066964242552255,0.64704567198206,0.09711794358189721,0.3170663842000508,51.69152979144789,1958.3687937214622
87.0,0.1375512568384359,0.0513963063926573,-0.21207565664185957,-4.006867554430503,3.477769094901377,0.5255403839085634,0.047569943226255795,0.1540489306750481,17.715734009026097,1990.3748481275056
89.0,0.2720863576786475,0.3207882965958584,0.5223720241416772,-3.673703291188144,3.3144229309911233,0.8811494566836077,0.05732515186389761,0.2033872082642291,57.88703247222588,2277.3376846777364
90.0,0.15746527376208339,0.10400572761749605,-0.21624648472632735,-4.809236340771706,4.222291886515706,0.5812494986392822,0.1617578391922438,0.16600742840093935,16.183762076145765,1973.143728408511
91.0,0.13145075972796133,0.34297837448702,0.27474494135550565,0.5739501551917825,2.3743833771583756,0.37411460998443985,0.21314697866050297,0.30969847431885356,24.767983605207565,2106.4620164476373
92.0,0.11395366631318611,0.35009741696079344,0.19228415661543474,4.584568347612246,2.0848984208404926,0.4068933689773143,0.2590368436309555,0.311934796517121,41.954077067877996,1974.8293121585548
93.0,0.14320446983198806,0.18930674426713834,0.07945865639425564,-2.4909868318836463,3.729049074778686,0.5005530101439877,0.042549530443166506,0.21272989818070812,40.05263954281129,2068.632135657587
94.0,0.13080580702660072,0.08693412774749859,-0.1599191670983493,-4.902276284492532,3.4295368181183497,0.9841156736745217,0.1022335180514382,0.23179645702340373,34.04247200325358,2043.5569630282191
95.0,0.16211568221250358,0.3384682165342319,0.2518810867356702,0.13233243545777817,4.307756420932569,0.4277033555249191,0.08576282454900039,0.26541629130204686,31.10498071481483,2109.455382911188
96.0,0.11401020148639857,0.2494807002529234,0.16159262489241222,-0.36161287274687814,3.787668852147044,0.41834895534581673,0.11661098156310715,0.26337775248529305,64.6020190200145,2155.745128573355
97.0,0.1807833913634404,0.6118221065627353,-0.007563962623689524,4.72428427844093,2.264816558279648,0.7802909555197146,0.10042454958612368,0.3187475913451932,77.43666052138146,1939.9698869142735
98.0,0.135850132419366,0.09085678643104039,-0.09490723463112405,-4.922766094825711,3.5971138768033764,0.1988151933180899,0.03422950212165399,0.23012327403753144,32.503570187397806,2053.3764542222307
99.0,0.10779706158442341,0.25727154198098373,0.04289623930133302,-2.661926088264508,2.248174657643915,0.5033700046706363,0.06976662214704094,0.2641708347565876,30.12597738554545,1996.1730825282236
100.0,0.13471968242294607,0.21119855234239876,0.029759114827391686,0.9131247787297847,1.9315019892987415,0.6355488551259629,0.06341841013975197,0.24017053659571264,31.682198475385437,1908.3483298623871
101.0,0.11293274169871038,0.10857543295314309,-0.13941106316750185,-4.6369881794761625,2.9154210601721147,0.2938881999620395,0.042701722956937416,0.23657507752051604,41.450853191442334,2006.2852550340765
102.0,0.14696788076626488,0.2660466056897417,0.066890861547386,-2.1536956805491023,2.461263525693731,0.3929088034273889,0.035342826306117486,0.28741209910188525,28.3667634397256,1980.6380976475002
103.0,0.1173941144257844,0.5155259965429124,0.28196700049752743,0.9578680459627453,2.2315870234375406,0.6747533356939607,0.14066030829770382,0.3142760070020216,34.41590351950314,2023.8043729329547
104.0,0.17396199373711158,0.24125541590190308,0.311276333592694,-0.12906035423263296,3.9881804059949966,0.9807861149390547,0.2399609183311695,0.21909619270672748,28.38644556901504,2150.0491508992436
105.0,0.12979943737169033,0.38756061773253636,0.23820314330862247,-0.2744116581314787,4.4821525925678785,0.13885753475173063,0.05222371133177767,0.27403574920351637,37.63546996248234,2089.9585931185516
107.0,0.10167579397744465,0.27702784207921705,0.22058080375133415,0.5393113490143486,3.8019103880258003,0.630619889318625,0.07146828792517987,0.2635127277788245,63.61429660375572,2129.8895696536324
108.0,0.14409314070398704,0.027699420228623983,-0.07463551942026336,-2.559919039759574,4.425665604089299,0.7689000423807,0.3730224409259875,0.15065775809958362,505.71176063482415,2670.723233081856
109.0,0.10879893140642691,0.14932003426986484,-0.03990204552940946,-0.8929627208645358,3.900776373742287,0.4463033416361578,0.10188700457520615,0.21202578838124914,56.34558312235219,2049.093081786758
110.0,0.14729743931776917,0.2590024206945895,0.14995640926246745,0.5017743525759333,2.500328039959338,0.9975208618506721,0.0943074530233305,0.31486396997617383,34.67163968535744,2033.7318901421074
111.0,0.10119386906730798,0.26649405537143894,0.03739235173659172,-2.0809471145641734,3.940063130851545,0.1390067705277947,0.11451290307258338,0.2881388666919138,66.0076237441536,2030.384341206395
112.0,0.15466111134468785,0.2732018819408002,0.3073544072620089,0.14685092048490556,3.786248378407365,0.9137812685730393,0.22916627711764265,0.20242286208054933,57.044394835270005,2179.4554278575642
