PPT,Condition,RT,Correct
1,1,0.401393928,1
1,2,0.418064819,1
1,1,0.351262956,1
1,2,0.501465243,1
1,2,0.401438883,1
1,1,0.384707856,1
1,2,0.334618104,1
1,2,0.434737249,1
1,1,0.368023642,1
1,1,0.334331198,1
1,1,0.418075326,1
1,2,0.451370882,1
1,2,0.367980382,1
1,2,0.301237793,0
1,2,0.451510872,1
1,1,0.384778933,1
1,2,0.41800526,1
1,1,0.418143472,1
1,1,0.434809696,1
1,2,0.351341846,1
1,1,0.317968311,1
1,2,0.368037125,1
1,2,0.418110533,0
1,2,0.601676838,1
1,2,0.301262026,1
1,2,0.401380818,1
1,1,0.317967326,1
1,2,0.401343223,1
1,1,0.401391925,1
1,1,0.2846596,1
1,2,0.301335529,1
1,2,0.384745466,1
1,1,0.401427469,1
1,1,0.434748896,1
1,1,0.384686651,1
1,2,0.434764135,1
1,2,0.351469057,0
1,2,0.367827191,1
1,2,0.501469212,1
1,1,0.401390926,1
1,1,0.351422486,1
1,1,0.401403869,1
1,1,0.351365001,1
1,1,0.267851685,0
1,1,0.318029804,1
1,1,0.33469586,1
1,1,0.334750669,1
1,1,0.284541228,1
1,2,0.401355352,0
1,1,0.334647852,1
1,1,0.301284984,1
1,2,0.384757644,0
1,2,0.568228375,1
1,1,0.451434358,1
1,1,0.351333058,1
1,1,0.351262441,1
1,2,0.451393974,1
1,1,0.351403879,1
1,2,0.418033781,1
1,2,0.317942432,1
1,2,0.451441194,1
1,1,0.351379391,1
1,2,0.501579764,1
1,2,0.451434695,1
1,1,0.384776951,1
1,2,0.36801275,1
1,1,0.367979178,1
1,1,0.36808751,1
1,1,0.284644717,1
1,2,0.384716608,0
1,1,0.451493258,1
1,1,0.284555902,1
1,2,0.301279864,1
1,2,0.301332936,0
1,2,0.451465881,1
1,1,0.418048944,1
1,2,0.317986813,1
1,2,0.368005136,0
1,2,0.434772539,1
1,2,0.351287486,1
1,1,0.334625358,1
1,2,0.618336642,1
1,2,0.334666163,1
1,1,0.367998497,1
1,2,0.368083257,1
1,1,0.401390338,1
1,2,0.384615311,1
1,1,0.384735356,1
1,2,0.43478614,1
1,2,0.334608473,1
1,1,0.601610455,1
1,1,0.368059173,1
1,1,0.317946796,1
1,2,0.367906834,1
1,2,0.351398418,1
1,2,0.267819692,0
1,2,0.451495068,1
1,1,0.618355169,1
1,1,0.418072044,1
1,2,0.284639694,0
1,1,0.284592017,1
1,2,0.501449478,1
1,1,0.301340983,1
1,2,0.284585404,1
1,1,0.334621382,1
1,1,0.284573521,1
1,2,0.301184702,0
1,1,0.368059938,1
1,1,0.267897542,1
1,2,0.317943515,0
1,1,0.301201029,1
1,1,0.368023754,1
1,1,0.3680485,1
1,2,0.267938544,0
1,2,0.468089237,1
1,1,0.334658961,1
1,1,0.334696756,1
1,2,0.468108551,1
1,2,0.41806936,0
1,2,0.534695796,1
1,2,0.368063845,1
1,2,0.384653444,0
1,1,0.31792075,1
1,1,0.318012859,1
1,1,0.384713391,1
1,1,0.284557277,1
1,2,0.301191326,1
1,2,0.334727431,1
1,1,0.184500372,0
1,1,0.468174999,1
1,1,0.501550697,1
1,2,0.351317219,1
1,2,0.351414383,1
1,2,0.334705809,1
1,1,0.351264943,1
1,2,0.35131757,0
1,2,0.401423546,1
1,1,0.284578898,1
1,2,0.418123961,1
1,2,0.401397356,1
1,1,0.301329074,1
1,2,0.317659172,1
1,2,0.334655109,1
1,2,0.284588305,1
1,1,0.434820393,1
1,1,0.401379302,1
1,2,0.418192526,1
1,2,0.468016241,1
1,1,0.384701507,1
1,1,0.384675399,1
1,2,0.367980698,1
1,2,0.384466061,1
1,1,0.351289747,1
1,2,0.384697346,1
1,1,0.334631595,1
1,1,0.351378801,1
1,2,0.401437177,1
1,1,0.468135769,1
1,2,0.518151204,1
1,1,0.301261085,1
1,2,0.451473207,1
1,1,0.284634892,1
1,1,0.317982649,1
1,2,0.301287184,1
1,2,0.35111614,1
1,2,0.284508093,0
1,2,0.334630779,0
1,1,0.48482056,1
1,1,0.401372857,1
1,1,0.334667889,1
1,2,0.351237958,1
1,2,0.36801479,0
1,2,0.434738728,1
1,2,0.434739428,1
1,1,0.317845246,1
1,2,0.468079025,1
1,1,0.384740671,1
1,2,0.601538046,1
1,2,0.318001981,1
1,2,0.36811183,1
1,1,0.351266251,1
1,1,0.368066336,1
1,1,0.351388054,1
1,2,0.334577839,1
1,2,0.384692916,1
1,1,0.334646138,1
1,1,0.36800525,1
1,1,0.384671038,1
1,1,0.368013221,1
1,2,0.384709666,1
1,2,0.317905879,1
1,2,0.451345229,1
1,1,0.401466864,1
1,1,0.368025704,1
1,1,0.318002564,1
1,1,0.368006997,1
1,2,0.384722439,1
1,1,0.468082306,1
1,2,0.351349377,1
1,2,0.501503008,1
1,1,0.401331802,1
1,1,0.267925381,1
1,1,0.418094751,1
1,1,0.351287693,1
1,2,0.451442524,1
1,2,0.451468219,1
1,1,0.401452417,1
1,2,0.401428298,1
1,1,0.351333384,1
1,2,0.451500599,1
1,1,0.368075498,1
1,2,0.401341402,1
1,2,0.351285269,1
1,2,0.284619182,1
1,2,0.484694862,1
1,2,0.434810484,1
1,2,0.418152554,1
1,1,0.518164834,1
1,1,0.367884814,1
1,1,0.334573157,1
1,1,0.384761689,1
1,2,0.367980239,1
1,2,0.368036899,0
1,2,0.451452,1
1,1,0.401462156,1
1,1,0.41813419,1
1,1,0.384720419,1
1,1,0.384696368,1
1,1,0.401292722,1
1,2,0.434830236,1
1,1,0.351309218,1
1,1,0.367907031,1
1,1,0.334529463,1
1,2,0.36797159,1
1,1,0.351353818,1
1,1,0.351083926,1
1,1,0.351269553,1
1,1,0.351401158,1
1,1,0.418090677,1
1,2,0.417992488,1
1,2,0.501474236,1
1,2,0.418113602,1
1,2,0.38469444,1
1,2,0.451481346,1
1,1,0.384674503,1
1,1,0.334695116,1
1,1,0.351246645,1
1,2,0.351333472,1
1,2,0.351274531,0
1,1,0.484795818,1
1,2,0.58489854,1
1,1,0.401376316,1
1,2,0.518180371,1
1,1,0.40141339,1
1,2,0.501502063,1
1,2,0.418000228,1
1,2,0.551547191,1
1,2,0.451463293,1
1,1,0.534944669,1
1,2,0.401392742,1
1,2,0.368093778,1
1,1,0.317929476,1
1,2,0.434763645,1
1,2,0.384657922,1
1,2,0.401340317,1
1,2,0.418147836,1
1,1,0.351407704,1
1,1,0.3345484,1
1,2,0.384724737,1
1,1,0.334610412,1
1,1,0.317908295,1
1,1,0.384678492,1
1,2,0.417994594,1
1,1,0.334706363,1
1,2,0.384662262,1
1,2,0.401352073,1
1,2,0.38468752,0
1,2,0.467956849,1
1,2,0.384673295,1
1,1,0.418026313,1
1,2,0.401368863,0
1,1,0.401411317,1
1,2,0.434749819,1
1,2,0.418082361,0
1,1,0.601640833,1
1,2,0.418144294,1
1,2,0.368028428,1
1,1,0.418122468,1
1,1,0.418020885,1
1,1,0.451514533,1
1,2,0.384711002,1
1,1,0.384757586,1
1,1,0.36807022,1
1,1,0.384712735,1
1,1,0.334634447,1
1,1,0.351231978,1
1,1,0.384757139,1
1,2,0.418051848,1
1,2,0.468131039,1
1,1,0.418039491,1
1,1,0.384730951,1
1,2,0.568232062,1
1,2,0.484824468,1
1,1,0.41804897,1
1,1,0.434830043,1
1,2,0.418114571,1
1,2,0.384584631,1
1,1,0.318006783,1
1,2,0.468131378,1
1,1,0.384718341,1
1,1,0.401317045,1
1,1,0.351348107,1
1,2,0.384663082,1
1,2,0.418081747,1
1,1,0.484886336,1
1,2,0.40139625,0
1,2,0.401458326,1
1,1,0.434801748,1
1,2,0.468179995,1
1,1,0.384681759,1
1,2,0.451490115,1
1,1,0.451459611,1
1,2,0.568254671,1
1,1,0.317990268,1
1,2,0.351305461,1
1,1,0.30134191,1
1,2,0.368020233,1
1,2,0.368088354,1
1,2,0.368078959,0
1,2,0.401464857,1
1,2,0.384661215,1
1,2,0.351365456,1
1,2,0.334575796,1
1,1,0.368020775,1
1,1,0.367967271,1
1,2,0.434813781,1
1,2,0.38473796,1
1,2,0.401379622,1
1,1,0.368047738,1
1,1,0.368020432,1
1,1,0.534869988,1
1,1,0.451416398,1
1,2,0.80175963,1
1,1,0.434744318,1
1,1,0.684985293,1
1,1,0.334656759,1
1,2,0.334642865,0
1,2,0.501531248,1
1,1,0.367791987,1
1,1,0.468086747,1
1,1,0.418079809,1
1,1,0.434786334,1
1,2,0.36803882,1
1,2,0.368017063,1
1,2,0.484812346,1
1,2,0.451425129,0
1,1,1.00211151,1
1,1,0.418111905,1
1,1,0.41803969,1
1,2,0.468148943,1
1,2,0.401452477,1
1,2,0.518082568,1
1,1,0.434724933,1
1,2,0.534937606,1
1,1,0.401376424,1
1,1,0.38469446,1
1,1,0.451382688,1
1,2,0.468133242,1
1,1,0.401367018,1
1,1,0.36792403,1
1,1,0.384717974,1
1,2,0.317909397,0
1,1,0.368117667,1
1,2,0.401430056,1
1,1,0.334702473,1
1,1,0.368002714,1
1,1,0.384666431,1
1,1,0.351377237,1
1,2,0.384754163,1
1,2,0.368045869,1
1,2,0.40105442,1
1,1,0.401410721,1
1,1,0.384685835,1
1,1,0.367940653,1
1,1,0.451431246,1
1,2,0.434807702,1
1,2,0.468046608,1
1,2,0.484884699,1
1,2,0.401440834,1
1,2,0.451481531,0
1,1,0.434762664,1
1,2,0.384764836,0
1,1,0.41802875,1
1,1,0.384554748,1
1,1,0.351301339,1
1,2,0.351355659,0
1,1,0.484775507,1
1,1,0.451439257,1
1,1,0.384683304,1
1,1,0.468170658,1
1,1,0.484831953,1
1,2,0.484701092,1
1,2,0.384656389,1
1,2,0.501554825,1
1,2,0.451455071,1
1,2,0.384635786,1
1,1,0.384664356,1
1,1,0.40141875,1
1,2,0.518236001,1
1,1,0.668347494,1
1,2,0.418017927,1
1,2,0.401403499,1
1,2,0.451460899,1
1,1,0.451421776,1
1,1,0.384697562,1
1,1,0.401402843,1
1,1,0.418057221,1
1,1,0.417993824,1
1,2,0.401428223,1
1,2,0.368006438,0
1,2,0.401436749,1
1,2,0.518099074,1
1,1,0.384638308,1
1,2,0.38468311,1
1,2,0.451479221,1
1,2,0.451355329,1
1,1,0.36798118,1
1,1,0.401399069,1
1,2,0.401390923,0
1,1,0.401394208,0
1,2,0.434681942,1
1,2,0.401460905,1
1,1,0.401402217,1
1,2,0.484846183,1
1,1,0.384714164,1
1,2,0.468144153,0
1,2,0.484847862,1
1,2,0.43478679,1
1,2,0.501535486,1
1,2,0.434761134,1
1,2,0.468130958,1
1,2,0.401425427,1
1,1,0.334663472,1
1,1,0.367908955,1
1,2,0.701732453,1
1,1,0.368034215,1
1,1,0.317948161,1
1,2,0.501463167,1
1,1,0.384760906,1
1,1,0.434806418,1
1,1,0.384587378,1
1,1,0.484751877,1
1,2,0.601663583,1
1,1,0.401395051,1
1,1,0.451466834,1
1,2,0.484799042,1
1,2,0.584917292,1
1,2,0.418078733,1
1,2,0.434832334,1
1,2,0.45138561,1
1,1,0.468114343,1
1,1,0.418047987,1
1,2,1.168915329,1
1,2,0.418075793,1
1,1,0.384698725,1
1,1,0.368072496,1
1,2,0.468107272,1
1,1,0.384747964,1
1,1,0.401357046,1
1,1,0.501504296,1
1,2,0.468054479,1
1,2,0.468079947,1
1,2,0.401464101,0
1,2,0.50151634,1
1,1,0.334730656,1
1,2,0.518205012,1
1,1,0.451406658,1
1,1,0.401358851,1
1,2,0.601651679,1
1,1,0.434713119,1
1,1,0.451397238,1
1,1,0.368060867,1
1,1,0.451393314,1
1,1,0.318004244,1
1,2,0.384735851,0
1,2,0.418026938,1
1,1,0.368060834,1
1,2,0.351287017,1
1,1,0.317892181,1
1,2,0.384677529,1
1,1,0.351318635,1
1,2,0.384724621,1
1,1,0.317977795,1
1,2,0.401400503,1
1,2,0.351359934,0
1,2,0.401355468,1
1,1,0.401379889,1
1,1,0.368000191,1
1,2,0.417781221,1
1,2,0.468190965,1
1,1,0.384395095,1
1,2,0.468162504,1
1,1,0.401361053,1
1,2,0.501503655,1
1,1,0.434791882,1
1,2,0.501537902,1
1,1,0.418084661,1
1,2,0.401435353,1
1,2,0.601688617,1
1,2,0.418070648,1
1,1,0.368032463,1
1,2,0.418030873,1
1,1,0.634980713,1
1,1,0.401356405,1
1,1,0.36796812,1
1,2,0.38467925,1
1,1,0.401397353,1
1,1,0.384760536,1
1,2,0.41815085,1
1,2,0.568304964,1
1,1,0.468097146,1
1,2,0.501493911,1
1,1,0.367967079,1
1,2,0.434716123,1
1,1,0.384657968,1
1,2,0.434738026,1
1,2,0.384668729,1
1,1,0.401431376,1
1,1,0.351365904,1
1,1,0.434796,1
1,2,0.434780639,1
1,2,0.468102883,1
1,1,0.351340276,1
1,1,0.384689623,1
1,2,0.434782811,1
1,1,0.518236841,0
1,1,0.651693594,1
1,2,0.401297004,1
1,2,0.434652891,1
1,1,0.31801718,1
1,1,0.368061158,1
1,1,0.50146875,1
1,1,0.368009117,1
1,1,0.334715683,1
1,2,0.351405729,1
1,2,0.368039724,1
1,1,0.384637117,1
1,2,0.451446134,1
1,1,0.384693189,1
1,2,0.401455793,1
1,1,0.368038499,1
1,1,0.384678077,1
1,1,0.451454686,1
1,2,0.301199561,1
1,2,0.401455406,1
1,1,0.401387522,1
1,1,0.334637532,1
1,1,0.40136982,1
1,1,0.367978544,1
1,2,0.351370067,1
1,2,0.384613862,1
1,2,0.401367138,1
1,2,0.418149282,0
1,1,0.367998959,1
1,1,0.334666225,1
1,2,0.451485507,1
1,2,0.368011589,1
1,2,0.334659262,1
1,1,0.46813098,1
1,1,0.434788274,1
1,2,0.401411464,1
1,1,0.367974358,1
1,2,0.384706657,1
1,2,0.384643986,1
1,1,0.351236303,1
1,1,0.317920744,1
1,2,0.317647635,1
1,1,0.317961229,1
1,1,0.334648362,1
1,2,0.368079578,1
1,2,0.368044689,1
1,1,0.284502302,1
1,2,0.317936763,1
1,1,0.317932966,1
1,2,0.301308489,1
1,2,0.384710291,1
1,1,0.384767935,1
1,1,0.36798682,1
1,2,0.284652451,1
1,2,0.4847929,1
1,2,0.31792508,1
1,2,0.367941474,1
1,2,0.384657452,1
1,1,0.334634803,1
1,1,0.334690156,1
1,2,0.251229233,1
1,1,0.301239359,1
1,1,0.301256841,1
1,2,0.251214693,0
1,1,0.401429385,1
1,1,0.301313299,0
1,1,0.468259145,1
1,1,0.401372351,1
1,2,0.334661059,1
1,2,0.401370392,1
1,2,0.768478466,1
1,2,0.434778544,1
1,2,0.267860173,1
1,1,0.267594211,1
1,1,0.251224703,1
1,2,0.318024726,1
1,1,0.334726829,1
1,2,0.284653561,1
1,1,0.301253985,1
1,2,0.267927919,0
1,2,0.368044824,1
1,2,0.351347832,1
1,2,0.534892141,1
1,2,0.417975879,1
1,1,0.317933822,1
1,1,0.351284855,1
1,2,0.33456981,1
1,2,0.234467904,0
1,2,0.317908317,1
1,2,0.351266315,1
1,1,0.317994416,1
1,1,0.284541002,1
1,2,0.351363912,0
1,2,0.401445753,1
1,2,0.26800965,0
1,1,0.501516708,1
1,1,0.31790989,1
1,2,0.284582406,1
1,1,0.284626517,1
1,2,0.434750728,1
1,1,0.301299886,1
1,1,0.317923183,1
1,2,0.384712124,1
1,2,0.351362208,1
1,1,0.318030855,1
1,1,0.401414353,1
1,1,0.334526755,1
1,1,0.401418442,1
1,1,0.301358654,1
1,1,0.418131255,1
1,2,0.318043447,0
1,2,0.351392233,1
1,2,0.317935031,1
1,1,0.368044272,1
1,1,0.301351553,1
1,1,0.418028246,1
1,1,0.384777219,1
1,2,0.451444778,1
1,2,0.518173407,1
1,1,0.434833613,1
1,2,0.434809165,1
1,2,0.401403866,0
1,2,0.368087909,1
1,1,0.251223956,0
1,2,0.401462974,1
1,1,0.451492348,1
1,1,0.451449997,1
1,1,0.367952671,1
1,1,0.334699867,1
1,2,0.351240732,1
1,1,0.334697996,1
1,1,0.334697079,1
1,1,0.38466772,1
1,2,0.484776517,1
1,2,0.41804538,1
1,2,0.384690162,1
1,1,0.468169971,1
1,2,0.401425387,1
1,1,0.468129117,1
1,1,0.368028165,1
1,2,0.418103058,1
1,1,0.401348421,1
1,1,0.41802926,1
1,2,0.351373486,1
1,2,0.401355235,1
1,2,0.418155806,1
1,2,0.334625578,1
1,1,0.368010637,1
1,1,0.367961995,1
1,2,0.384711195,0
1,2,0.45145383,1
1,2,0.418104027,1
1,2,0.601680003,1
1,1,0.501461208,1
1,1,0.368061767,1
1,1,0.451452421,1
1,1,0.3679895,1
1,2,0.418140588,1
1,1,0.368024246,1
1,2,0.334687088,1
1,2,0.317945021,1
1,1,0.301288462,1
1,1,0.301232028,1
1,2,0.317994353,0
1,1,0.318002997,1
1,2,0.334700901,1
1,1,0.351245823,1
1,2,0.451461324,1
1,2,0.38478808,1
1,1,0.367982822,1
1,2,0.40137798,1
1,2,0.418032269,1
1,1,0.284612698,1
1,1,0.251268857,1
1,2,0.367972268,1
1,1,0.318017259,1
1,2,0.368081234,1
1,1,0.334713014,1
1,2,0.384655039,1
1,1,0.36801172,1
1,2,0.334679662,1
1,1,0.401070427,1
1,1,0.351320203,1
1,1,0.334632129,1
1,1,0.3847533,1
1,1,1.202263962,1
1,1,0.368030909,1
1,1,0.301310703,1
1,2,0.401397461,1
1,1,0.267895427,1
1,1,0.267878554,1
1,2,0.317969864,1
1,2,0.26789251,0
1,2,0.384757054,1
1,1,0.351395227,1
1,1,0.301200188,1
1,2,0.451459817,1
1,2,0.351344054,1
1,2,0.30121989,1
1,2,0.401422058,1
1,2,0.251143676,0
1,1,0.351370642,1
1,1,0.217875126,1
1,1,0.301201408,1
1,2,0.23451585,0
1,2,0.317614427,1
1,2,0.384717852,1
1,1,0.418071149,1
1,2,0.334732393,1
1,2,0.301286851,1
1,1,0.401451696,1
1,2,0.284513946,1
1,2,0.334601963,1
1,1,0.284647433,1
1,1,0.30127095,1
1,2,0.267890919,0
1,2,0.451476783,1
1,2,0.234529192,1
1,1,0.501486866,1
1,2,0.334633876,1
1,1,0.368090676,1
1,2,0.401417984,1
1,2,0.518155241,1
1,1,0.434762426,1
1,2,0.301353118,1
1,1,0.368024634,1
1,1,0.384735042,1
1,1,0.501560801,1
1,2,0.384696293,1
1,1,0.367990066,1
1,1,0.384715054,1
1,2,0.468180801,1
1,2,0.401373083,1
1,1,0.418109795,1
1,1,0.334603779,1
1,2,0.401461232,1
1,1,0.334717846,0
1,1,0.468172691,1
1,1,0.401384564,1
1,2,0.484805182,1
1,1,0.434703406,1
1,1,0.418116891,1
1,2,0.418107009,1
1,2,0.384736034,1
1,2,0.534839772,1
1,1,0.43477006,1
1,1,0.368035088,1
1,2,0.384755356,0
1,1,0.401442849,1
1,2,0.468209294,1
1,2,0.468205061,1
1,2,0.418078527,1
1,1,0.351398406,1
1,1,0.451406081,1
1,2,0.317950409,1
1,1,0.368027753,1
1,2,0.351294224,1
1,1,0.351354021,1
1,1,0.334548636,1
1,1,0.384729946,1
1,2,0.468172436,1
1,1,0.31784592,1
1,2,0.401336841,1
1,2,0.451507107,1
1,1,0.368018053,1
1,2,0.334315709,1
1,1,0.384772447,1
1,2,0.384739801,1
1,2,0.334607596,1
1,2,0.317891512,1
1,2,0.401434486,1
1,1,0.267902155,1
1,1,0.368075427,1
1,2,0.33466246,1
1,2,0.401096422,1
1,2,0.301317038,1
1,2,0.384726468,1
1,2,0.267980581,0
1,1,0.334692746,1
1,1,0.368085666,1
1,2,0.384719493,1
1,1,0.368015205,1
1,1,0.351382537,1
1,1,0.418080357,1
1,2,0.367943891,1
1,2,0.367968943,1
1,2,0.351312818,1
1,2,0.351343618,1
1,2,0.384777017,1
1,1,0.351365371,1
1,1,0.284581597,1
1,1,0.317966572,1
1,1,0.318015183,1
1,1,0.351313263,1
1,2,0.317978033,1
1,2,0.41809812,1
1,1,0.401387527,1
1,1,0.334638994,1
1,2,0.418105108,1
1,1,0.384723811,1
1,1,0.367988419,1
1,1,0.351412733,1
1,2,0.401398734,1
1,2,0.351352307,0
1,1,0.518243005,1
1,2,0.334672665,1
1,2,0.384701428,1
1,2,0.384664871,1
1,1,0.301274979,1
1,1,0.35105486,1
1,2,0.284551387,1
1,1,0.384665155,1
1,2,0.401271902,1
1,2,0.401403555,1
1,2,0.434741367,1
1,2,0.351377566,1
1,1,0.468128729,1
1,1,0.418115644,1
1,2,0.501516586,1
1,1,0.351337338,1
1,2,0.418099496,1
1,1,0.401419596,1
1,1,0.301235708,1
1,2,0.334618626,1
1,2,0.351394235,1
1,1,0.267921363,1
1,1,0.317971547,1
1,1,0.25127662,1
1,1,0.284603891,0
1,2,0.401418361,1
1,2,0.468131515,1
1,1,0.401417237,1
1,1,0.284573329,1
1,1,0.317941073,1
1,1,0.451408152,1
1,2,0.384707096,1
1,2,1.202362774,1
1,2,0.568218875,1
1,2,0.284542369,1
1,2,0.501439643,1
1,1,0.368091173,1
1,1,0.334652542,1
1,1,0.418042882,1
1,2,0.568290127,1
1,2,0.351334226,1
1,1,0.384745102,1
1,2,0.418030346,1
1,2,0.401366599,1
1,2,0.40135279,1
1,2,0.451511538,1
1,1,0.368031083,1
1,1,0.368069747,1
1,1,0.401341106,1
1,2,0.401339284,1
1,1,0.317933588,1
1,1,0.384818121,1
1,2,0.334658368,1
1,2,0.384676465,1
1,1,0.351298596,1
1,2,0.434837216,1
1,1,0.384771863,1
1,2,0.368085963,1
1,2,0.384770243,1
1,1,0.384727019,1
1,2,0.43474937,1
1,1,0.36806181,1
1,2,0.351318344,1
1,1,0.384632719,1
1,1,0.501557491,1
1,1,0.351280941,1
1,1,0.33468107,1
1,1,0.351370667,1
1,2,0.401476573,1
1,2,0.317671435,0
1,2,0.468094139,1
1,2,0.418090234,1
1,1,0.334617056,1
1,1,0.384674905,1
1,2,0.484817198,1
1,2,0.38467692,1
1,2,0.351366196,1
1,1,0.367911466,1
1,1,0.584905547,1
1,1,0.351366509,1
1,2,0.401475282,1
1,2,0.368071302,1
1,2,0.501519818,1
1,1,0.384727773,1
1,2,0.417995929,1
1,2,0.518155011,1
1,1,0.368071886,1
1,1,0.351334229,1
1,2,0.418069055,1
1,1,0.368015049,1
1,1,0.368034303,1
1,1,0.601589873,1
1,1,0.367970081,1
1,2,0.50157622,1
1,1,0.384769336,1
1,2,0.418080085,1
1,2,0.434712643,1
1,2,0.418095663,1
1,2,0.401462678,1
1,2,0.551577466,1
1,1,0.401434015,1
1,2,0.451449325,1
1,2,0.484858004,1
1,2,0.451409992,1
1,2,0.451477771,1
1,2,0.334635432,0
1,1,0.418132239,1
1,1,0.418147206,1
1,1,0.451491997,1
1,1,0.367990932,1
1,1,0.434808127,1
1,1,0.38470627,1
1,2,0.60152675,1
1,2,0.568144387,1
1,2,0.38459113,1
1,2,0.418121893,1
1,1,0.35136383,1
1,2,0.43467996,1
1,1,0.401354577,1
1,1,0.434826358,1
1,1,0.451481221,1
1,2,0.434820083,1
1,2,0.45146249,1
1,2,0.418055472,1
1,1,0.484747067,1
1,1,0.518161783,1
1,1,0.551523689,1
1,2,0.468208391,1
1,1,0.384782528,1
1,2,0.468109302,1
1,1,0.401408254,1
1,1,0.351333274,1
1,1,0.401383692,1
1,1,0.451523437,1
1,1,0.401420661,1
1,1,0.401412096,1
1,1,0.384686237,1
1,2,0.468200097,1
1,2,0.468088742,1
1,2,0.401431777,1
1,2,0.434736586,1
1,2,0.418076521,1
1,2,0.351365119,1
1,1,0.334635696,1
1,1,0.334687391,1
1,1,0.401337954,1
1,2,0.451514765,1
1,1,0.418124069,1
1,2,0.434781367,1
1,1,0.384666751,1
1,2,0.368001129,0
1,1,0.384744489,1
1,1,0.367987492,1
1,2,0.418059112,1
1,1,0.401440415,1
1,1,0.351387549,1
1,2,0.451444193,1
1,2,0.51817556,1
1,1,0.434760718,1
1,1,0.368073734,1
1,2,0.367958017,0
1,1,0.401333731,1
1,2,0.43477196,1
1,2,0.468177015,1
1,1,0.401392926,1
1,2,0.601591196,1
1,2,0.484794192,1
1,2,0.551537889,1
1,1,0.418090028,1
1,2,0.401399789,1
1,1,0.434721133,1
1,1,0.484729767,1
1,2,0.468204003,1
1,2,0.418089746,1
1,1,0.5015124,1
1,1,0.418116348,1
1,1,0.384710664,1
1,2,0.534857949,1
1,2,0.434723721,1
1,2,0.401367199,1
1,1,0.334645345,1
1,1,0.367978939,1
1,2,0.40145462,1
1,1,0.334666282,1
1,1,0.334649923,1
1,2,0.451408437,1
1,1,0.418085586,1
1,2,0.434731847,1
1,2,0.401464707,1
1,2,0.368092797,1
1,2,0.351304556,1
1,2,0.518120466,1
1,2,0.568288877,1
1,2,0.33470825,1
1,1,0.317941297,1
1,1,0.367949248,1
1,1,0.401385988,1
1,1,0.351377299,1
1,2,0.418075303,1
1,1,0.384755217,1
1,1,0.401339985,1
1,2,0.518182572,1
1,1,0.451396091,1
1,2,0.551519821,1
1,1,0.368068066,1
1,2,0.30127547,1
1,2,0.334725229,0
1,1,0.350982023,1
1,1,0.351381983,1
1,2,0.351252755,1
1,2,0.367972131,1
1,2,0.451428092,1
1,1,0.367987986,1
1,1,0.334740041,1
1,2,0.484827176,1
1,2,0.484858535,1
1,1,0.367862728,1
1,1,0.3513594,1
1,1,0.368059978,1
1,2,0.451479533,1
1,2,0.46810677,1
1,1,0.384687183,1
1,2,0.468045392,1
1,1,0.384707685,1
1,1,0.384667353,1
1,2,0.468099572,1
1,2,0.418022564,1
1,1,0.401436509,1
1,2,0.384474752,1
1,1,0.50146499,1
1,1,0.38469185,1
1,1,0.434732857,1
1,1,0.584999415,1
1,2,0.518210103,1
1,2,0.351225073,1
